BARCODE,PRODUCT CODE,MODEL NAME,PRODUCT NAME,BRAND NAME,MRP,NET QTY,CATEGORY,DISCOUNT,DIWALI SCHEME A,DIWALI SCHEME B,DIWALI SCHEME C,RETAIL,,Brand Name,LARAH,
8904121214266,NOT MENTIONED,UNIKLASS KLARO OVAL BAKLNG DISH 2400,UNIKLASS KLARO OVAL BAKLNG DISH 2.3 L,JAYPEE PLUS ,730,18,JAYPEE GLASSWARE,45,5,3,2,35,,HTFG11740024F1,1 N SOUP BOWL(FLUTED) ASSORTED ,10
8904121214297,NOT MENTIONED,UNIKLASS KLARO RECTANGLE BAKLNG DISH 2200,UNIKLASS KLARO RECTANGLE BAKLNG DISH 2.2 L,JAYPEE PLUS ,775,1,JAYPEE GLASSWARE,45,5,3,2,35,,HTFG11740025F1,1 N VEG BOWL (FLUTED) ASSORTED,2
8904121213962,NOT MENTIONED,UNIKLASS MIXING BOWL,UNIKLASS MIXING BOWL 1.1 LTR,JAYPEE PLUS ,395,16,JAYPEE GLASSWARE,45,5,3,2,35,,HTFG11740036F1,1 N SAUCER 14CL (FLUTED) ASSORTED,1
8907516089500,NOT MENTIONED,TEA SET ,MUG 18 CL CARAFFE 3 PC TEA SET ,JAYPEE PLUS ,595,6,JAYPEE HOUSEHOLD,0,0,0,0,,,HTFG290316CLMCR,1 N MUG 16CL NOMA(CRYSTA),17
8904121213740,NOT MENTIONED,SAFFRON 750 (750 ML),SAFFRON 750 (750 ML),JAYPEE PLUS ,540,24,JAYPEE GLASSWARE,45,5,3,2,35,,HTFG290316CLMNO,1 N MUG 16CL NOMA(NOVELTY),1
8904121213764,NOT MENTIONED,LILY 550 (550 ML),LILY 550 (550 ML),JAYPEE PLUS ,415,17,JAYPEE GLASSWARE,45,5,3,2,35,,HTGB11FP1ORIPR,"6 N FULL PLATE 11""  (PREMIA) ASSORTED",6
8904121213795,NOT MENTIONED,INDIGO 550,INDIGO 550 (550 ML),JAYPEE PLUS ,475,1,JAYPEE GLASSWARE,45,5,3,2,35,,HTGB6VB01ORIPR,6 N VEG BOWL (PREMIA) ASSORTED,0
8904121213566,NOT MENTIONED,CORAL 1000,CORAL 1000 (1000 ML),JAYPEE PLUS ,525,8,JAYPEE GLASSWARE,45,5,3,2,35,,HTGB7QP01ORIPR,6 N QUARTER PLATE (PREMIA) ASSORTED,0
8904121213641,NOT MENTIONED,SAFFRON 600,SAFFRON 600 (600 ML),JAYPEE PLUS ,510,20,JAYPEE GLASSWARE,45,5,3,2,35,,HTSDTC6CUP14AGE1,14CL Cup Set -6 Pc ASSORTED,334
8904121213672,NOT MENTIONED,DAISY 550,DAISY 550 (550 ML)0,JAYPEE PLUS ,460,0,JAYPEE GLASSWARE,45,5,3,2,35,,HTTC10DE01RCAFL,10N Dessert Set (NOVELTY) ,12
8904121213603,NOT MENTIONED,TURTLE 400,TURTLE 400 (400 ML),JAYPEE PLUS ,515,6,JAYPEE GLASSWARE,45,5,3,2,35,,HTTC12CDS13FIY,13CL CUP SAUCER SET -12PC ASSORTED,14
8904121206971,NOT MENTIONED,BLENDING BOWL LARGE (4.0 L),BLENDING BOWL LARGE (4.0 L),JAYPEE PLUS ,210,40,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC12CS22SITRO,22CL Round Cup Saucer Set-12Pc ASSORTED,123
8901309226967,NSGR4C00KST,RUSSET NON STICK COOKWARE 4 PC 2.6 KG,FLAT TAWA FRY PAN & KADHAI WITH LLID,BOROSIL,3990,0,NON STICK SET,50,0,0,0,40,,HTTC12DN1FRNGB,Dinner Set - 12 Pcs ASSORTED,67
8901309000864,NSDFP24GR20,NON STICK DEEP FRY PAN 2L / 240 MM ,GRANITO NONSTICK DEEP FRYPAN 24/2.0L+LID,BOROSIL,1545,3,GRANITO,40,4,3,2,30,,HTTC12FS1ASS,Family Snack Set  -12 Pc (PLANO),76
8901309228275,nskd26gr09,GRANITO NON STICK KADHAI WITH LID 3L/ 260MM,GRANITO NONSTICK IB KADAI WITH LID 26 CM,BOROSIL,1945,8,GRANITO,40,4,3,2,30,,HTTC13DS1DNAGB,Dinner Set(MSB) - 13 Pc (FLUTED) ASSORTED,12
8901309000857,NSDFP22GR19,NON-STICK DEEP FRY PAN 1.5 L / 220 MM,GRANITO NONSTICK DEEP FRYPAN 22/1.5L+LID,BOROSIL,1425,5,GRANITO,40,4,3,2,30,,HTTC16DN1ORIPR,Dinner Set 16Pc (PREMIA),2
8901309233200,NSKD26PRC03,NON STICK KADHAI WITH LID 4L / 260 MM ,NON STICK PROCHEF KADAI WT LID 4.0L/26CM,BOROSIL,1795,14,PROCHEF,40,4,3,2,30,,HTTC18SP1CSCPL,Soup Set - 18 Pcs (PLANO) ASSORTED,123
8901309000826,NSDFP24PRC02,NON-STICK DEEP FRY PAN 2 L / 240 MM,NON STICK PROCHEF DEEP PAN 24CM/2.0L+LID,BOROSIL,1425,5,PROCHEF,40,4,3,2,30,,HTTC18SP1MAOTR,Soup Set - 18 Pcs (TIARA) ASSORTED,4
8901309000833,NSDFP26PRC03,NON-STICK DEEP FRY PAN 2.7 L / 260 MM,NON STICK PROCHEF DEEP PAN 26CM/2.7L+LID,BOROSIL,1625,6,PROCHEF,40,4,3,2,30,,HTTC18SS22RAGKO,Snack Set - 18 Pc (KOHINOOR) ASSORTED,3
8901309227896,CFTKD24SS43,TRI-PLY KADHAI WITH LID 2.7 L / 24CM,TRI-PLY KADHAI 2.7L/24 CM,BOROSIL,3495,7,TRIPLY,50,0,0,0,40,,HTTC18TS1CSCFL,Thali Set - 18 Pc (FLUTED) ASSORTED,106
8901309005890,VJCDKADI24,DEEP KADHAI WITH LID 3.6L / 24 CM,VAJRA CERAMIC DEEP KADAI 24 CM,BOROSIL,2795,5,VAJRA CERAMIC,40,4,3,2,30,,HTTC18TS1SAGSI,Thali Set - 18 Pc(SILK) ASSORTED,18
8901309005876,VJCSGPAN24,SQUARE GRILL FRY PAN 1.84L / 24 CM,VAJRA CERAMIC SQR. GRILL PAN24,BOROSIL,2110,3,VAJRA CERAMIC,40,4,3,2,30,,HTTC19DN1BCAGB,Dinner Set - 19 Pcs (FLUTED) ASSORTED,78
8901309228312,NSFP26GR13,NON STICK FRY PAN 260MM ,GRANITO NONSTICK IB FRY PAN 26 CM,BOROSIL,1295,9,GRANITO,40,4,3,2,30,,HTTC23DN10MILFL,Dinner Set - 23 Pcs ASSORTED,108
8901309227889,CFTKD22SS42,TRI PLY KADHAI WITH LID 2.1 L / 22CM,TRI-PLY KADHAI 2.1L/22 CM,BOROSIL,3095,0,TRIPLY,50,0,0,0,40,,HTTC27DN1CSCGB,Dinner Set - 27 Pcs (FLUTED) ASSORTED,49
8901309227902,CFTKD26SS44,TRI PLY KADHAI WITH LID 3.6 L / 26CM,TRI-PLY KADHAI 3.6L/26 CM,BOROSIL,3795,5,TRIPLY,50,0,0,0,40,,HTTC27DN1FOLTR,Dinner Set - 27 Pc(TIARA) ASSORTED,25
8901309228169,CFPC3LSH03S,PRONTO STAINLESS STEEL PRESSURE COOKER 3L,PRONTO SS PRESSURE COOKER 3L,BOROSIL,3150,4,STEEL PRESSURE COOKER,40,4,3,2,30,,HTTC27DN1PLNOR,Dinner Set - 27 Pc(ORBIT) ASSORTED,27
8901309226783,NSVJ5FLTW30,NON STICK FLAT TAWA 30 CM,VAJRA NON STICK FLAT TAWA 30 CM,BOROSIL,1995,17,VAJRA,40,4,3,2,30,,HTTC27DS1RAGKO,Dinner Set - 27 PC(KOHINOOR) ASSORTED,28
8901309228022,CFTCS22SS56,TRI PLY CASSEROLE WITH LID 3.6 L / 22CM,TRI-PLY CASSEROLE 3.6L/22 CM,BOROSIL,3895,7,TRIPLY,50,0,0,0,40,,HTTC29DN1AMOPR,Dinner Set - 29 Pcs (PREMIA) ASSORTED,40
8901309228237,NSCT25GR05,NON STICK CONCAVE TAWA 250 MM,GRANITO NONSTICK CONCAVE TAVA 25 CM,BOROSIL,1045,19,GRANITO,40,4,3,2,30,,HTTC2CND1GDLPL,CHIP 'N' DIP SET -2 Pc ASSORTED,3
8904296603261,NOT MENTIONED,LEMON SQUEEZER,LEMON SQUEEZER,JAYPEE ,220,84,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC2MB01CBGTR,Multipurpose  Bowl Set - 2Pc (TIARA) ASSORTED,108
8906175203326,NOT MENTIONED,COMFORT STEEL LUNCH BOX JUNIOR,COMFORT JUNIOR,DREAMZ,540,45,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC31DN1UNIGB,Dinner Set - 31 Pcs (FLUTED) ASSORTED,2
8901309006873,BIC12PC14,SMARTKOOK-OC14,SMARTKOOK INDUCTION COOKTOP-PC14,BOROSIL,2990,3,INDUCTION,40,4,3,2,30,,HTTC35DN1BCAGB,Dinner Set - 35 Pcs (FLUTED) ASSORTED,118
8901309220972,FGSTIFFCON4,HOT N FRESH LUNCH BOX 4 CONTAINERS,HOT N FRESH - 4 CONTAINERS,BOROSIL,3895,0,VACCUM DOUBLE WALL,36,4,3,2,26,,HTTC36DN1RCAFL,Dinner Set - 36 Pcs (FLUTED) ASSORTED,1
8901309222259,BOTG60CRS16,ORIMA 60 L,PRIMA 60L OTG,BOROSIL,22990,0,OTG,36,4,3,2,26,,HTTC36DN1RIVMO,Dinner Set - 36 Pcs (MOON) ASSORTED,2
8901309215695,BOTG30CRS13,PRIMA 30 L ,PRIMA 30L OTG,BOROSIL,12990,0,OTG,36,4,3,2,26,,HTTC37DN1AABTR,Dinner Set - 37 Pcs (TIARA) ASSORTED,11
8901309230742,BOTG19L02,PRO PLUS 20 L,PRO PLUS  20L OTG,BOROSIL,7490,1,OTG,36,4,3,2,26,,HTTC37DN1BBLMO,Dinner Set -37 Pcs (MOON) ASSORTED,2
8901309001953,BOTG05,PRIMA PRO 10 L,PRIMA PRO 10L OTG,BOROSIL,4490,2,OTG,36,4,3,2,26,,HTTC37DS1CSCGB,Dinner Set - 37 Pcs (FLUTED) ASSORTED,30
8901309228626,BOTG24RBB31,PRIMA 24 L ,PRIMA 24L OTG,BOROSIL,8190,2,OTG,36,4,3,2,26,,HTTC37DS1IVYPR,Dinner Set - 37 Pcs (PREMIA) ASSORTED,57
8901309233958,BOTGO1,PRIMA PLUS 10 L,PRIMA PLUS 10 L OVEN TOASTER GRILLER,BOROSIL,4490,0,OTG,36,4,3,2,26,,HTTC37DS1JSPFR,Dinner Set - 37 Pcs (FLARE) ASSORTED,48
8901309003339,BKE06,QUICK SS MULTI KETTLE,QUICK 1.3L MULTI KETTLE,BOROSIL,2290,41,ELECTRIC KETTLE,36,4,3,2,26,,HTTC43DN1AMEKO,Dinner Set - 43 (KOHINOOR) ASSORTED,19
8901309005258,BKE08,COOLTOUCH 1 L SS KETTLE-CTO8,COOLTOUCH 1L SS KETTLE,BOROSIL,2290,18,ELECTRIC KETTLE,36,4,3,2,26,,HTTC44DN1PARTR,Dinner Set - 44 Pc(TIARA) ASSORTED,1
8901309231497,BV43TWGHT098,GLASS MUGS,CLASSIC MUG 190ML-TWLIGHT-DECAL,BOROSIL,654,29,VISION,40,0,0,0,30,,HTTC44DS1QUZKO,Dinner Set - 44 PC(KOHINOOR) ASSORTED,2
8901309231503,BV43AYANA098,GLASS MUGS,CLASSIC MUG 190ML-AYANA-DECAL,BOROSIL,654,0,VISION,40,0,0,0,30,,HTTC49DS1AMOPR,Dinner Set - 49 Pcs (PREMIA) ASSORTED,18
8901309217750,BIC20PC11 ,SMARTKOOK INDUTION COOKER-PC11,SMARTKOOK INDUCTION COOKER-PC11,BOROSIL,4190,4,INDUCTION,40,4,3,2,30,,HTTC49DS1JSPFR,Dinner Set - 49 Pcs (FLARE) ASSORTED,3
8904121210022,NOT MENTIONED,LAUNDRY BASKET,NEXTLOAD BIG ,JAYPEE PLUS ,1150,4,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC4BS40ASS,Break Fast Set - 4 Pcs ASSORTED,161
8904121211296,NOT MENTIONED,LAUNDRY BASKET,DRY DOCK,JAYPEE PLUS ,1395,13,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC4CN1CRLSQ,CHAI NASTA - 4Pc (SQUARE) ASSORTED,103
8904121214730,NOT MENTIONED,TWIN BIN (18.5L+18.5L),TWIN BIN WASTE BIN,JAYPEE PLUS ,1995,1,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC4FGS1CRDFL,Festive Glory Set - 4 Pc (FLUTED),8
8904121209866,NOT MENTIONED,WARDROBE HANGINS,HANGINS,JAYPEE PLUS ,220,32,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC4MB01PLNOR,Multipurpose Bowl Set - 4 Pc(ORBIT) ASSORTED,0
8904121210336,NOT MENTIONED,COOL STOOL,COOL STOOL,JAYPEE PLUS ,395,33,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC51DS1AMOPR,Dinner Set - 51 Pcs (PREMIA) ASSORTED,27
8904121206544,S2003,NOWBOX 850ML,NOW BOX ,JAYPEE PLUS ,135,128,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC51DS1LSAFR,Dinner Set - 51 Pcs (FLARE) ASSORTED,2
8904297306550,NOT MENTIONED,GOURMET CASSEROLE,CASSEROLE GOURMET 3000,JAYPEE ,951,22,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC53DN1BBLMO,Dinner Set - 53 Pcs (MOON) ASSORTED,0
8904052862413,NOT MENTIONED,RELISH SALT & PEPPER SPRINKLER,RELISH SALT & PEPPER SPRINKLER ,PEARLPET,100,1,0,40,0,0,0,30,,HTTC53DN1CBGTR,Dinner Set - 53 Pc(TIARA) ASSORTED,0
8904052866275,NOT MENTIONED,BLOSSOM JAR 500( SET OF 3PCS),BLOSSOM JAR 500( SET OF 3PCS),PEARLPET,219,24,0,55,0,0,0,45,,HTTC53DS14AMEKO,Dinner Set - 53 Pc (KOHINOOR) ASSORTED,1
8904052866282,NOT MENTIONED,BLOSSOM JAR 800 SET OF 3,BLOSSOM JAR 800 SET OF 3,PEARLPET,300,70,0,55,0,0,0,45,,HTTC5TS1ASS,TEA SET - 5 Pc ASSORTED,15
8904052863717,NOT MENTIONED,MODEDGE JAR 2OOML (SET OF 3PCS),MODEDGE JAR,PEARLPET,129,79,0,40,0,0,0,30,,HTTC61DN1AMEKO,DINNER SET - 61 PCS (KOHINOOR) ASSORTED,6
8904121211562,NOT MENTIONED,MULTIPLAN VERSATILE CABINETS,MULTIPLAN CABINETS -3,JAYPEE PLUS ,3990,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC63DN14AGEFL,Dinner Set - 63 (FLUTED) ASSORTED,8
8904052816041,NOT MENTIONED,BLOSSOM JAR 2700 ,BLOSSOM JAR 2700 ML (SET OF 2PCS),PEARLPET,350,29,0,55,0,0,0,45,,HTTC66DN14CSCGB,Dinner Set - 66 Pc (FLUTED) ASSORTED,6
8979133046245,DZ117,PET JAR PLAIN 500ML ,PET JAR,DREAMZ,117,62,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC67DS1ELEFL,DINNER SET - 67 PC(FLUTED),21
8904297305867,NOT MENTIONED,TRAVELEZI,WATER JUG TRAVEL EEZI 10,JAYPEE ,1022,6,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC67DS1RYEKO,Dinner Set - 67 PC(KOHINOOR),11
8904297301562,NOT MENTIONED,UETRA FOOD CARRIER,LUNCH PACK JUMBO XL ULTRA 5,JAYPEE ,3622,0,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CN1CMLSQ,CHAI NASTA - 6Pc (SQUARE) ASSORTED,10
8904297301531,NOT MENTIONED,INSULATED FOOD CARRIER,LUNCH PACK JUMBO XL,JAYPEE ,3356,7,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP10MAPMG,10CL CUP(MAGNUM) -6 PC ASSORTED,12
8904297300374,NOT MENTIONED,INSULATED WATER JUG,WATER JUG BHEEMTAAL 7.5,JAYPEE ,800,37,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP10RIRSQ,10CL CUP SQUARE - 6 Pc ASSORTED ,0
8904121211937,NOT MENTIONED,RIB BIN WASTE MANAGEMENT ,RIB BIN (LARGE),JAYPEE PLUS ,880,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP13FIY,13CL CUP SET - 6 PC ASSORTED,72
8904297301548,900300154,FOOD CARRIER ,LUNCH PACK JUMBO ULTRA 4,JAYPEE ,3044,7,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP16FIYRO,16CL ROUND CUP - 6 PC ASSORTED,244
8904121212088,NOT MENTIONED,BIGBOY STOOL,BIG BOY STOOL 55.75CM,JAYPEE PLUS ,1790,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP16GDLSQ,16CL CUP SQUARE - 6 Pc ASSORTED,81
8904121211548,NOT MENTIONED,BIGBOY STOOL,BIG BOY STOOL 45.0CM,JAYPEE PLUS ,1275,0,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP16LOGCU,6 N 16CL MUG CURL LOGO ASSORTED,8
8904121210633,NOT MENTIONED,EVERYDAY BATHROOM SET,EVERYDAY BATHROOM SET ,JAYPEE PLUS ,1765,3,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6CUP20LOGCU,20 CL CUP CURL LOGO,20
8906175203197,NOT MENTIONED,1 PIECE WATER BOTTLE,CHARLIE PET INNER 600,DREAMZ,126,156,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6CUP22RABSQ,22CL CUP SQUARE - 6 Pc ASSORTED,29
8906175203180,NOT MENTIONED,1 PIECE WATER BOTTLE,MAGIC PET INNER 600,DREAMZ,126,76,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6CUP22ROBRO,22CL CUP ROUND - 6 Pc ASSORTED,18
8906175200141,DZ115PTD,STOREWELL 13,STOREWELL 13 PTD,DREAMZ,317,6,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6ICB1GDLPL,ICE CREAM BOWL - 6 Pc (PLANO) ASSORTED,217
8904052863670,NOT MENTIONED,TIFFANY SET OF 2,TIFFANY SET OF 2,PEARLPET,399,48,0,0,0,0,0,,,HTTC6KUL10LOG1,10CL KULHAD - 6 Pc ASSORTED,53
8906175201629,NOT MENTIONED,DIVINE 3 IN ONE INSULATED CASSEROLE,DIVINE 3PCS SET,DREAMZ,1191,0,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6KUL20LOG1,6 N 20CL KULHAD LOGO,15
8904052862697,NOT MENTIONED,ORLOV CASSEROLE 3000ML,ORLOV CASSEROLE 3000ML,PEARLPET,895,54,0,0,0,0,0,,,HTTC6MUG10DRECR,10CL MUG CYRSTA - 6 Pc ASSORTED,13
8904052862666,NOT MENTIONED,REGENT CASSEROLE 3000ML,REGENT CASSEROLE 3000ML,PEARLPET,699,48,0,0,0,0,0,,,HTTC6MUG10URA1,10CL Mug Set-6,20
8904052862505,NOT MENTIONED,MODEDGE JARS( SET OF 2 1800ML),MODEDGE JARS( SET OF 2 1800ML),PEARLPET,430,0,0,55,0,0,0,45,,HTTC6MUG11CSANO,11CL MUG NOVELTY - 6 Pc ASSORTED,21
8979133046286,DZ115PTD,STOREWELL 13PTD,STOREWELL 13PTD,PEARLPET,288,8,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6MUG12LOG1,12CL MUG OCTA- 6 Pc ASSORTED,17
8979133046279,DZ458,PADDLE DUST BIN-9 GLOSSY ,PADDLE DUST BIN-9 GLOSSY ,DREAMZ,465,40,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6MUG16DRENO,16CL MUG NOVELTY - 6 Pc ASSORTED,95
8906175201018,DZ458 ELITE ,PEDDLE DUST BIN-9 ELITE ,PEDDLE DUST BIN-9 ELITE ,DREAMZ,442,26,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6MUG16NIHCR,16CL MUG CYRSTA - 6 Pc,88
8906175201148,DZ458PTD,PEDDLE DUST BIN-9 PTD,PEDDLE DUST BIN-9 PTD,DREAMZ,475,57,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6MUG18ASS1,18CL Mug Set-6 ASSORTED,399
8906175203142,NOT MENTIONED,1 PIECE WATER BOTTLE,DUKE PET INNER-600,DREAMZ,126,76,HOUSEHOLD,LIST RATE,0,0,0,LIST RATE,,HTTC6MUG18LOG1,18CL Mug Set-6 LOGO,37
8904296600307,NOT MENTIONED,JINN JAR ,JINN JAR (1150ML),JAYPEE ,78,216,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6MUG20LOG1,20 CL OCTA MUG LOGO,167
8904296600314,NOT MENTIONED,JINN JAR ,JINN JAR (1500ML),JAYPEE ,89,162,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6MUG20SUOCU,20CL MUG CURL - 6 Pc COLOUR ASSORTED,6
8904296600871,NOT MENTIONED,RETRO JAR,RETRO JAR 2500,JAYPEE ,210,192,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6MUG21CSACR,21CL MUG CYRSTA- 6 Pc,185
8904296600727,NOT MENTIONED,RETRO JAR,RETRO JAR 500,JAYPEE ,78,115,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6MUG25RYE1,24CL Mug Set - 6Pcs ASSORTED,84
8904296600857,NOT MENTIONED,RETRO JAR,RETRO JAR 2000,JAYPEE ,170,33,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC6MXB1ASS452,6 N MIX. BOWL ASSORTED,97
8904052863267,NOT MENTIONED,TIFFANY JAR,TIFFANY JAR (2700ML),PEARLPET,249,60,0,55,0,0,0,45,,HTTC6SP1ERBPL,SOUP SET - 6 Pc (PLANO) ASSORTED,35
8904052822271,NOT MENTIONED,SPACE SAVER JAR,SPACE SAVER JAR 1.5KG 2PCS SET,PEARLPET,200,228,0,40,0,0,0,30,,HTTC6SP1PARTR,SOUP SET - 6 Pc (TIARA) ASSORTED,83
8904121216727,NOT MENTIONED,STAXX THE STACKABLE JAR,STAXX 300 ML3 PC SET,JAYPEE ,212,72,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC7MPD1ASSSI,Mini Pudding Set - 7 Pcs(SILK) ASSORTED,234
8904121216680,NOT MENTIONED,PETSET THE STACKABLE JARS,PETSET 2.0 L 1PCS,JAYPEE ,202,44,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC7MPD1BFRFL,Pudding Set - 7 (L) (FLUTED) ASSORTED,34
8904121216697,NOT MENTIONED,PETSET THE STACKABLE JARS,PETSET 2.5 L 1PCS,JAYPEE ,222,20,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC7MPD1LEGOR,Mini Pudding Set - 7 Pcs(ORBIT) ASSORTED,6
8904121216659,NOT MENTIONED,PETSET THE STACKABLE JARS,PETSET 750 ML 2 PCS SET,JAYPEE ,222,80,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC7MPD1MBEFL,Mini Pudding Set - 7 Pc (FLUTED) ASSORTED,233
8904121216673,NOT MENTIONED,PETSET THE STACKABLE JARS,PETSET 1.5 L 1PCS,JAYPEE ,182,68,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC7PDS1PARTR,Pudding Set - 7 (S) (TIARA) ASSORTED,90
8904121210299,NOT MENTIONED,CORNER BIN ULTRA 1N,CORNER BIN ULTRA,JAYPEE PLUS ,800,2,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC7PDS1TULPL,Pudding Set - 7 (S) (PLANO) ASSORTED,2
8904052863632,NOT MENTIONED,FIESTA SET OF 2  500 ML ,FIESTA SET OF 2  500 ML ,PEARLPET,735,111,0,0,0,0,0,,,HTTC7SSS1ASSMO,Snack Set - 7 Pc (MOON) ASSORTED,146
8904052864059,NOT MENTIONED,PURE JAR 300 ML SET OF 3,PURE JAR 300 ML SET OF 3,PEARLPET,300,64,0,55,0,0,0,45,,HTTC8FM01ASS,Family Mug Set  -8 Pc ASSORTED,104
8904052864066,NOT MENTIONED,PURE JAR 800 ML SET OF 3,PURE JAR 800 ML SET OF 3,PEARLPET,450,36,0,55,0,0,0,45,,HTTC8FM01GDRPR,Family Mug Set  -8 Pc (PREMIA),24
8904052863649,NOT MENTIONED,FIESTA SET OF 4  500 ML ,FIESTA SERVING TRAY 4PCS,PEARLPET,1235,18,0,0,0,0,0,,,HTTC8FM01MFOTR,Family Mug Set  -8 Pc (TIARA),24
8904297300053,NOT MENTIONED,DRYBIN 5.34 L 1U,DRYBIN,JAYPEE ,649,6,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC8SS14ASSPL,Snack Set(14CL) - 8 Pc (PLANO) ASSORTED,1
8904052844013,NOT MENTIONED,JUMBO 3 KG 3400ML,JUMBO 3 KG ,PEARLPET,190,44,0,40,0,0,0,30,,HTTC8SSS18CSC,Snack Set - 8 Pc (FLUTED) ASSORTED,46
8904121213269,NOT MENTIONED,RIB NOW BOX,RIB NOW 2001,JAYPEE PLUS ,90,132,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC8SSS1ASS1PL,Snack Set - 8 Pc (PLANO) ASSORTED,195
8904121213276,NOT MENTIONED,RIB NOW BOX,RIB NOW 2002,JAYPEE PLUS ,108,131,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,HTTC8SSS1MAOTR,Snack Set - 8 Pc (TIARA) ASSORTED,0
8904121213290,NOT MENTIONED,RIB NOW BOX,RIB NOW 2004,JAYPEE PLUS ,175,59,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,Grand Total,,15837
8904121213283,NOT MENTIONED,RIB NOW BOX,RIB NOW 2003,JAYPEE PLUS ,135,96,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8904121206582,S5002WP,NOWBOX 870 ML,NOWBOX 5002,JAYPEE PLUS ,140,188,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8901309001762,BRC05,PRONTO DUAL 1.8 L,PRONTO DUAL 1.8L RICE COOKER,BOROSIL,3790,1,RICE COOKER,40,4,3,2,30,,,,
8901309223492,BKE06LSSB24,EVA COOLTOUCH 0.6,EVA 0.6L COOLTOUCH SS KETTLE,BOROSIL,1890,21,ELECTRIC KETTLE,36,4,3,2,26,,,,
8901309218818,BRC18MPB12,PRONTO DELUXE II 1.8 L,PRONTO DELUXE II 1.8L RICE COOKER,BOROSIL,3990,1,RICE COOKER,40,4,3,2,30,,,,
8904297307113,NOT MENTIONED,CASSEROLE SET OF 3 ,WAVELOCK ULTRA SET OF 3,JAYPEE ,2311,0,JAYPEE HOUSEHOLD,0,51.84,50.3,47.75,,,,,
8901309228787,BAF01,BEST AIR FRYER 2.8 L,BEST AIR FRYER 2.8 L,BOROSIL,7390,5,AIR FRYER,46,4,3,2,36,,,,
8901309000550,BAF04,BEST3.5L-BLACK,BEST 3.5L AIR FRYER BLACK,BOROSIL,7990,3,AIR FRYER,46,4,3,2,36,,,,
8901309229104,BAF02,BEST DIGL 4.7 L,BEST DIGI 4.7L AIR FRYER,BOROSIL,9990,0,AIR FRYER,40,4,3,2,30,,,,
